num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,16,89,1,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,20,63,4,Mon,JHBKTM,1,0,0,4.75,1
2,Internet,RoundTrip,26,44,3,Thu,JHBKTM,1,0,1,4.75,0
1,Internet,RoundTrip,13,61,7,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,27,30,1,Mon,JHBKTM,1,0,0,4.75,1
2,Internet,RoundTrip,42,42,15,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,16,46,7,Mon,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,0,60,5,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,9,90,9,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,47,41,7,Mon,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,27,61,9,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,22,45,16,Sat,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,14,90,8,Mon,JHBKTM,1,0,1,4.75,1
2,Internet,RoundTrip,28,70,4,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,24,47,3,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,7,61,5,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,1,92,5,Wed,JHBKTM,1,0,0,4.75,0
2,Internet,RoundTrip,61,69,10,Tue,JHBKTM,1,0,1,4.75,1
1,Internet,RoundTrip,5,54,9,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,73,43,7,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,3,19,8,Thu,JHBKTM,0,0,0,4.75,0
1,Internet,RoundTrip,37,36,1,Wed,JHBKTM,1,0,1,4.75,0
2,Internet,RoundTrip,35,92,7,Sat,JHBKTM,1,0,1,4.75,0
2,Internet,RoundTrip,23,60,9,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,4,67,2,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,145,30,10,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,9,40,1,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,28,90,8,Wed,JHBKTM,1,1,1,4.75,0
1,Internet,RoundTrip,7,60,5,Wed,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,14,92,1,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,79,44,8,Fri,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,10,41,14,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,10,64,7,Fri,JHBKTM,0,0,0,4.75,1
1,Internet,RoundTrip,20,62,4,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,3,17,5,Tue,JHBKTM,0,0,0,4.75,1
1,Internet,RoundTrip,31,72,2,Wed,JHBKTM,0,0,0,4.75,1
1,Internet,RoundTrip,16,75,7,Wed,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,1,32,3,Sun,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,4,57,7,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,19,64,8,Wed,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,2,68,7,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,24,67,1,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,36,59,2,Fri,JHBKTM,1,0,0,4.75,1
2,Internet,RoundTrip,32,46,3,Thu,JHBKTM,1,0,0,4.75,0
3,Internet,RoundTrip,3,60,4,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,21,64,3,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,11,58,3,Thu,JHBKTM,1,0,1,4.75,0
1,Internet,RoundTrip,13,63,6,Tue,JHBKTM,1,0,0,4.75,0
3,Internet,RoundTrip,18,59,6,Fri,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,9,58,5,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,12,61,9,Fri,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,18,48,12,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,12,29,8,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,6,42,13,Tue,JHBKTM,1,0,0,4.75,0
2,Internet,RoundTrip,42,72,3,Tue,JHBKTM,1,0,1,4.75,1
1,Internet,RoundTrip,2,120,7,Mon,JHBKTM,1,0,1,4.75,1
1,Internet,RoundTrip,13,21,5,Sat,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,18,62,8,Wed,JHBKTM,1,0,1,4.75,1
1,Internet,RoundTrip,62,44,8,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,13,60,6,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,23,36,13,Tue,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,19,50,5,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,54,61,2,Thu,JHBKTM,1,1,1,4.75,0
1,Internet,RoundTrip,1,61,3,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,3,31,2,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,1,41,10,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,8,42,6,Mon,JHBKTM,1,0,1,4.75,1
1,Internet,RoundTrip,43,35,9,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,20,88,6,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,27,52,7,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,41,61,6,Fri,JHBKTM,1,0,0,4.75,0
2,Internet,RoundTrip,24,41,8,Wed,JHBKTM,1,0,1,4.75,1
2,Internet,RoundTrip,19,93,6,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,18,120,3,Wed,JHBKTM,1,0,0,4.75,0
2,Internet,RoundTrip,20,64,7,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,41,61,7,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,11,59,10,Wed,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,37,89,7,Thu,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,2,36,7,Thu,JHBKTM,1,0,0,4.75,1
2,Internet,RoundTrip,49,45,2,Thu,JHBKTM,1,1,1,4.75,0
1,Internet,RoundTrip,66,91,2,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,20,46,4,Thu,JHBKTM,1,0,0,4.75,1
1,Internet,RoundTrip,20,98,6,Mon,JHBKTM,1,1,1,4.75,1
1,Internet,RoundTrip,55,61,12,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,17,61,2,Fri,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,64,61,7,Mon,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,58,19,13,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,38,31,2,Fri,JHBKTM,0,0,0,4.75,0
1,Internet,RoundTrip,15,60,10,Tue,JHBKTM,1,0,0,4.75,0
1,Internet,RoundTrip,205,86,6,Tue,JHBMEL,1,1,1,8.83,1
1,Internet,RoundTrip,133,87,15,Tue,JHBMEL,1,0,1,8.83,0
1,Internet,RoundTrip,11,123,9,Fri,JHBMEL,0,0,0,8.83,0
2,Mobile,RoundTrip,97,18,15,Sun,JHBMEL,1,1,1,8.83,1
1,Internet,RoundTrip,133,87,15,Tue,JHBMEL,1,1,1,8.83,0
1,Internet,RoundTrip,133,87,15,Tue,JHBMEL,1,1,1,8.83,0
1,Internet,RoundTrip,23,364,7,Sat,JHBMEL,1,0,1,8.83,0
1,Internet,RoundTrip,180,34,8,Wed,JHBMEL,1,0,0,8.83,0
1,Internet,RoundTrip,133,87,15,Tue,JHBMEL,1,1,1,8.83,0
1,Internet,RoundTrip,37,105,22,Sat,JHBMEL,1,1,0,8.83,0
2,Internet,RoundTrip,136,20,3,Sat,JHBMEL,1,0,1,8.83,0
1,Internet,RoundTrip,47,141,4,Sun,JHBMEL,0,0,0,8.83,0
1,Internet,RoundTrip,131,87,2,Thu,JHBMEL,1,1,1,8.83,1
1,Internet,RoundTrip,26,32,22,Thu,JHBMEL,1,0,0,8.83,0
1,Mobile,RoundTrip,229,42,10,Sun,JHBMEL,1,0,1,8.83,0
2,Internet,RoundTrip,117,37,10,Tue,JHBMEL,1,0,1,8.83,1
1,Internet,RoundTrip,205,29,5,Tue,JHBMEL,0,1,1,8.83,1
1,Mobile,RoundTrip,87,148,9,Sun,JHBMEL,1,0,0,8.83,0
1,Internet,RoundTrip,23,31,3,Mon,JHBMEL,1,0,1,8.83,0
1,Internet,RoundTrip,15,17,19,Sun,JHBMEL,1,0,0,8.83,0
1,Internet,RoundTrip,11,86,12,Sun,JHBMEL,1,0,1,8.83,1
1,Internet,RoundTrip,4,33,9,Wed,JHBMEL,1,0,0,8.83,1
1,Internet,RoundTrip,156,20,9,Tue,JHBMEL,1,0,1,8.83,0
1,Internet,RoundTrip,90,89,9,Thu,JHBMEL,1,1,1,8.83,0
1,Internet,RoundTrip,5,18,8,Wed,JHBPEK,1,0,1,6.42,1
4,Mobile,RoundTrip,27,25,12,Fri,JHBPEK,1,0,1,6.42,1
1,Internet,OneWay,13,1,6,Mon,JHBPEK,0,0,0,6.42,1
1,Internet,RoundTrip,40,39,3,Sat,JHBPEK,1,0,0,6.42,0
1,Internet,RoundTrip,61,30,3,Wed,JHBPEK,1,0,1,6.42,0
1,Internet,RoundTrip,68,27,10,Tue,JHBPEK,1,0,0,6.42,0
1,Internet,RoundTrip,185,19,14,Sat,JHBPEK,0,0,1,6.42,0
2,Mobile,RoundTrip,391,39,5,Sun,JHBPUS,1,0,0,6.33,0
1,Internet,RoundTrip,30,18,9,Fri,JHBPUS,0,0,0,6.33,1
1,Mobile,RoundTrip,27,66,5,Wed,JHBPUS,1,1,1,6.33,0
1,Internet,RoundTrip,14,22,8,Sun,JHBPUS,0,0,0,6.33,1
1,Internet,OneWay,37,1,14,Mon,JHBPUS,1,0,1,6.33,0
1,Internet,RoundTrip,1,21,3,Sat,JHBPUS,0,0,0,6.33,0
1,Mobile,RoundTrip,82,53,14,Sun,JHBPUS,0,0,0,6.33,0
1,Internet,RoundTrip,21,88,10,Wed,JHBPUS,1,1,1,6.33,0
1,Internet,RoundTrip,3,1,3,Thu,JHBPUS,1,0,0,6.33,0
1,Mobile,RoundTrip,25,85,12,Sun,JHBPUS,1,0,0,6.33,0
1,Mobile,RoundTrip,32,61,11,Wed,JHBPUS,1,1,0,6.33,0
1,Internet,RoundTrip,6,58,8,Mon,JHBPUS,1,0,1,6.33,0
2,Internet,RoundTrip,47,27,13,Thu,JHBPUS,1,0,1,6.33,1
2,Internet,RoundTrip,4,88,5,Sat,JHBPUS,1,0,1,6.33,0
2,Internet,RoundTrip,8,29,15,Mon,JHBPUS,0,0,0,6.33,0
4,Mobile,RoundTrip,180,34,2,Thu,JHBPVG,1,0,0,5.33,0
1,Internet,RoundTrip,2,1,14,Tue,JHBPVG,0,0,1,5.33,0
1,Internet,RoundTrip,16,22,8,Wed,JHBPVG,1,0,0,5.33,0
1,Internet,RoundTrip,61,36,23,Sun,JHBPVG,1,1,1,5.33,1
1,Internet,RoundTrip,7,1,19,Tue,JHBPVG,1,1,1,5.33,0
1,Internet,RoundTrip,45,20,2,Sat,JHBPVG,0,1,1,5.33,0
1,Mobile,RoundTrip,56,292,6,Thu,JHBSYD,1,1,0,8.58,0
1,Internet,RoundTrip,62,17,10,Tue,JHBSYD,0,0,1,8.58,0
1,Internet,RoundTrip,43,40,4,Sat,JHBSYD,1,0,0,8.58,0
1,Internet,RoundTrip,5,59,13,Fri,JHBTPE,1,0,0,4.67,1
2,Internet,RoundTrip,248,34,5,Wed,JHBTPE,1,0,0,4.67,1
1,Internet,RoundTrip,111,29,18,Sat,JHBTPE,1,0,1,4.67,1
1,Mobile,RoundTrip,124,19,4,Fri,JHBTPE,0,1,0,4.67,0
2,Internet,RoundTrip,3,29,15,Sat,JHBTPE,1,0,0,4.67,0
1,Internet,RoundTrip,191,18,11,Tue,JHBTPE,1,1,1,4.67,0
1,Mobile,RoundTrip,3,27,14,Sun,JHBTPE,1,0,0,4.67,0
2,Internet,RoundTrip,100,56,14,Thu,JHBTPE,1,0,1,4.67,0
1,Mobile,RoundTrip,4,28,4,Wed,JHBTPE,1,0,1,4.67,1
1,Mobile,RoundTrip,70,18,3,Thu,JHBTPE,0,0,0,4.67,0
1,Internet,RoundTrip,5,31,13,Fri,JHBTPE,1,0,0,4.67,0
2,Internet,RoundTrip,81,63,9,Thu,JHBTPE,1,0,0,4.67,0
3,Mobile,RoundTrip,6,33,17,Sat,JHBTPE,1,0,0,4.67,0
1,Internet,RoundTrip,111,30,11,Sun,JHBTPE,1,0,0,4.67,1
1,Internet,RoundTrip,253,18,2,Sat,JHBTPE,0,0,0,4.67,1
1,Mobile,RoundTrip,5,56,5,Wed,JHBTPE,1,0,1,4.67,0
1,Internet,RoundTrip,5,29,9,Sun,JHBTPE,1,0,0,4.67,0
3,Internet,RoundTrip,204,26,7,Mon,JHBTPE,1,0,0,4.67,0
1,Internet,RoundTrip,8,19,4,Wed,JHBWUH,1,1,1,5.13,0
1,Internet,RoundTrip,7,25,7,Mon,JHBXIY,0,0,0,5,0
1,Internet,RoundTrip,12,19,5,Sun,JHBXIY,0,0,0,5,1
1,Internet,RoundTrip,17,30,5,Wed,JHBXIY,1,0,0,5,1
4,Internet,RoundTrip,3,28,4,Sun,JHBXIY,1,0,0,5,0
2,Mobile,RoundTrip,40,21,12,Wed,JHBXIY,1,0,0,5,0
1,Internet,RoundTrip,63,33,4,Fri,JHBXIY,1,0,1,5,0
1,Internet,RoundTrip,17,18,8,Wed,JHBXIY,1,0,0,5,0
2,Mobile,RoundTrip,85,33,9,Tue,JHBXIY,1,0,0,5,0
1,Internet,RoundTrip,15,20,8,Fri,JHBXIY,1,1,1,5,0
1,Internet,RoundTrip,15,36,8,Thu,KBRKIX,1,0,1,7,0
1,Internet,RoundTrip,51,61,23,Fri,KBRKIX,1,1,1,7,0
1,Internet,RoundTrip,12,27,1,Mon,KBRKIX,1,0,1,7,0
1,Internet,RoundTrip,16,28,11,Thu,KBRKIX,1,0,1,7,1
1,Internet,RoundTrip,13,58,8,Mon,KBRKTM,1,0,0,4.75,0
3,Internet,RoundTrip,50,92,5,Wed,KBRKTM,1,0,1,4.75,0
1,Internet,RoundTrip,179,60,15,Mon,KBRMEL,0,0,0,8.83,0
2,Internet,RoundTrip,326,30,4,Fri,KBRMEL,1,0,0,8.83,1
1,Internet,RoundTrip,48,22,15,Sun,KBRMEL,1,1,1,8.83,0
1,Internet,RoundTrip,343,24,8,Thu,KBROOL,1,0,0,8.83,0
2,Internet,RoundTrip,91,21,14,Wed,KBRPVG,1,0,1,5.33,0
1,Internet,RoundTrip,36,62,2,Tue,KBRTPE,1,0,0,4.67,0
1,Internet,RoundTrip,91,35,11,Sun,KCHKIX,1,1,1,7,1
1,Internet,RoundTrip,11,21,13,Fri,KCHKIX,1,1,1,7,1
1,Internet,RoundTrip,27,86,6,Tue,KCHKIX,1,0,1,7,1
2,Internet,RoundTrip,69,88,1,Fri,KCHKIX,1,1,1,7,1
1,Internet,RoundTrip,20,87,3,Thu,KCHKIX,1,0,1,7,1
1,Internet,RoundTrip,11,27,19,Fri,KCHKIX,1,0,1,7,0
1,Internet,RoundTrip,14,28,7,Fri,KCHKIX,1,0,0,7,0
1,Internet,RoundTrip,54,62,13,Fri,KCHKTM,1,0,0,4.75,0
1,Internet,RoundTrip,133,230,2,Sat,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,151,48,7,Thu,KCHMEL,0,0,0,8.83,0
2,Internet,RoundTrip,52,27,3,Fri,KCHMEL,0,0,0,8.83,0
1,Internet,RoundTrip,39,118,14,Fri,KCHMEL,1,0,1,8.83,0
2,Internet,RoundTrip,264,118,13,Fri,KCHMEL,1,0,1,8.83,0
1,Internet,RoundTrip,261,28,2,Mon,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,24,29,2,Fri,KCHMEL,1,0,0,8.83,0
2,Internet,RoundTrip,312,48,3,Fri,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,59,52,1,Sun,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,7,32,15,Wed,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,308,73,2,Wed,KCHMEL,1,0,1,8.83,0
1,Internet,RoundTrip,247,23,1,Sun,KCHMEL,1,0,0,8.83,0
2,Internet,RoundTrip,351,21,11,Fri,KCHMEL,0,0,0,8.83,0
1,Internet,RoundTrip,81,35,8,Tue,KCHMEL,0,0,1,8.83,0
1,Internet,RoundTrip,69,22,1,Fri,KCHMEL,0,0,0,8.83,0
2,Internet,RoundTrip,96,22,4,Sun,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,191,62,0,Thu,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,39,90,3,Fri,KCHMEL,1,1,0,8.83,1
1,Internet,RoundTrip,152,31,8,Sat,KCHMEL,1,0,0,8.83,1
1,Internet,RoundTrip,134,24,23,Tue,KCHMEL,0,0,0,8.83,0
1,Internet,RoundTrip,28,17,6,Tue,KCHMEL,1,0,0,8.83,1
2,Internet,RoundTrip,16,30,10,Tue,KCHMEL,1,1,0,8.83,0
2,Internet,RoundTrip,338,33,15,Wed,KCHMEL,0,0,0,8.83,0
2,Internet,RoundTrip,109,21,4,Fri,KCHMEL,1,0,1,8.83,0
1,Internet,RoundTrip,10,37,2,Mon,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,171,17,9,Wed,KCHMEL,1,1,1,8.83,1
1,Internet,RoundTrip,18,68,3,Wed,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,49,180,5,Wed,KCHMEL,1,0,1,8.83,0
2,Internet,RoundTrip,18,19,15,Thu,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,378,34,12,Mon,KCHMEL,1,0,0,8.83,1
1,Internet,RoundTrip,45,88,20,Thu,KCHMEL,1,0,0,8.83,0
2,Internet,RoundTrip,162,20,7,Sun,KCHMEL,1,0,1,8.83,0
2,Internet,RoundTrip,10,86,5,Fri,KCHMEL,0,0,0,8.83,1
2,Internet,RoundTrip,57,53,1,Sat,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,42,104,8,Tue,KCHMEL,1,0,0,8.83,0
2,Internet,RoundTrip,9,17,5,Tue,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,9,17,8,Wed,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,296,69,4,Mon,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,136,26,3,Thu,KCHMEL,1,1,0,8.83,0
2,Internet,RoundTrip,12,39,17,Thu,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,11,87,10,Fri,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,87,17,13,Sat,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,17,17,22,Tue,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,23,18,4,Tue,KCHMEL,1,0,1,8.83,1
1,Internet,RoundTrip,14,33,7,Wed,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,146,31,1,Tue,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,16,233,9,Sun,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,231,41,17,Sat,KCHMEL,1,0,1,8.83,0
1,Internet,RoundTrip,24,90,23,Tue,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,21,18,5,Tue,KCHMEL,1,0,0,8.83,1
4,Internet,RoundTrip,58,28,5,Wed,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,14,37,5,Thu,KCHMEL,1,0,1,8.83,0
2,Internet,RoundTrip,2,30,11,Wed,KCHMEL,1,1,0,8.83,0
2,Internet,RoundTrip,53,25,8,Wed,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,17,29,5,Thu,KCHMEL,1,0,1,8.83,0
1,Internet,RoundTrip,30,22,1,Tue,KCHMEL,1,1,0,8.83,1
2,Internet,RoundTrip,123,51,3,Thu,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,27,100,16,Fri,KCHMEL,1,1,0,8.83,0
1,Mobile,RoundTrip,220,18,8,Sun,KCHMEL,1,1,1,8.83,0
1,Internet,RoundTrip,5,17,11,Wed,KCHMEL,1,0,0,8.83,1
1,Internet,RoundTrip,36,18,23,Mon,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,27,31,7,Sat,KCHMEL,1,1,1,8.83,0
2,Internet,RoundTrip,59,25,13,Tue,KCHMEL,1,0,0,8.83,1
2,Internet,RoundTrip,332,30,2,Sun,KCHMEL,1,0,0,8.83,1
1,Internet,RoundTrip,55,197,15,Tue,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,42,20,2,Sun,KCHMEL,1,0,0,8.83,0
1,Internet,RoundTrip,136,26,3,Thu,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,249,21,16,Sun,KCHMEL,1,0,0,8.83,0
1,Mobile,RoundTrip,101,30,12,Tue,KCHMEL,1,1,0,8.83,0
1,Internet,RoundTrip,78,88,18,Sun,KCHMRU,1,0,0,7.42,1
1,Internet,RoundTrip,53,86,1,Thu,KCHOOL,1,0,1,8.83,1
1,Internet,RoundTrip,118,24,15,Sat,KCHOOL,1,0,0,8.83,1
2,Internet,RoundTrip,47,87,0,Wed,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,184,31,7,Sat,KCHOOL,1,0,0,8.83,0
2,Internet,RoundTrip,270,24,18,Sun,KCHOOL,1,0,1,8.83,0
1,Internet,RoundTrip,12,35,4,Wed,KCHOOL,1,1,0,8.83,0
2,Internet,RoundTrip,276,98,4,Mon,KCHOOL,1,0,0,8.83,0
2,Internet,RoundTrip,161,22,7,Wed,KCHOOL,1,1,0,8.83,0
1,Internet,RoundTrip,18,62,12,Wed,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,56,88,6,Thu,KCHOOL,1,0,0,8.83,1
2,Internet,RoundTrip,71,36,14,Thu,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,24,91,6,Thu,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,94,26,2,Thu,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,93,98,13,Thu,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,259,17,13,Mon,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,187,79,7,Tue,KCHOOL,0,1,0,8.83,0
1,Internet,RoundTrip,228,29,3,Wed,KCHOOL,1,0,1,8.83,0
2,Internet,RoundTrip,189,51,11,Mon,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,95,111,13,Wed,KCHOOL,1,0,1,8.83,0
1,Internet,RoundTrip,24,22,13,Fri,KCHOOL,0,0,0,8.83,0
1,Internet,RoundTrip,28,22,15,Sat,KCHOOL,1,1,1,8.83,0
1,Internet,RoundTrip,94,26,2,Thu,KCHOOL,1,1,1,8.83,0
2,Internet,RoundTrip,175,70,7,Wed,KCHOOL,0,0,0,8.83,0
1,Internet,RoundTrip,45,30,6,Mon,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,22,24,13,Wed,KCHOOL,1,0,0,8.83,0
2,Internet,RoundTrip,145,99,3,Sun,KCHOOL,0,0,1,8.83,0
1,Internet,RoundTrip,6,27,3,Tue,KCHOOL,1,0,0,8.83,0
1,Internet,RoundTrip,18,24,14,Thu,KCHPEK,1,0,0,6.42,0
1,Mobile,RoundTrip,177,27,10,Thu,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,43,24,1,Mon,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,117,26,3,Thu,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,25,40,2,Fri,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,1,38,15,Tue,KCHPEK,1,0,0,6.42,0
9,Internet,RoundTrip,49,30,2,Sun,KCHPEK,1,0,1,6.42,1
2,Internet,RoundTrip,193,26,4,Sun,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,23,89,11,Sat,KCHPEK,1,0,0,6.42,0
1,Mobile,RoundTrip,5,18,15,Fri,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,47,36,11,Thu,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,131,28,9,Thu,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,9,27,9,Sun,KCHPEK,1,0,1,6.42,1
1,Internet,RoundTrip,86,20,5,Sat,KCHPEK,1,1,1,6.42,0
1,Mobile,RoundTrip,23,61,9,Sun,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,28,18,21,Tue,KCHPEK,1,0,1,6.42,1
1,Internet,RoundTrip,51,76,7,Thu,KCHPEK,1,0,0,6.42,0
2,Internet,RoundTrip,212,39,5,Sat,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,62,44,6,Wed,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,105,31,8,Fri,KCHPEK,1,1,1,6.42,0
2,Internet,RoundTrip,223,29,12,Wed,KCHPEK,1,0,1,6.42,0
1,Mobile,RoundTrip,12,37,13,Sat,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,54,23,6,Sat,KCHPEK,0,0,0,6.42,0
1,Mobile,RoundTrip,42,30,16,Thu,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,28,65,10,Thu,KCHPEK,1,0,0,6.42,1
3,Mobile,RoundTrip,131,36,5,Tue,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,3,30,9,Wed,KCHPEK,1,0,0,6.42,0
1,Mobile,RoundTrip,67,29,7,Fri,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,35,34,5,Tue,KCHPEK,1,0,0,6.42,0
2,Mobile,RoundTrip,6,19,6,Fri,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,98,35,13,Mon,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,65,34,15,Wed,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,73,38,10,Sat,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,4,30,5,Sat,KCHPEK,1,0,0,6.42,0
2,Mobile,RoundTrip,360,32,22,Sat,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,57,40,0,Mon,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,20,139,22,Tue,KCHPEK,1,0,1,6.42,0
1,Internet,RoundTrip,1,29,10,Mon,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,42,34,11,Sat,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,7,21,9,Tue,KCHPEK,1,0,0,6.42,0
1,Internet,RoundTrip,14,88,5,Tue,KCHPEK,0,0,0,6.42,0
1,Internet,RoundTrip,324,27,13,Mon,KCHPEK,1,0,1,6.42,1
